linkPVID,calculatedMeanSlope,givenMeanSlope
769317717,0.0024367900886329186,-0.21936
769317720,-0.005482493786730119,1.6148571428571432
792660768,-0.027414141415007906,0.9656666666666668
792660767,0.0,0.885
769317711,0.0,0.899
67949396,0.027414233086452654,0.9195
51754916,0.0,0.8948750000000001
724418632,0.0,0.629
572260076,0.0,0.188
572260075,0.013707265247397928,-0.1964
769317723,0.004061491117944916,-1.2683749999999998
540640957,-0.009535134595921198,-0.40185000000000004
572217344,0.0,-1.21
67907923,0.021930964023958128,-0.504375
67907922,0.0,-0.20299999999999999
770379197,0.02741490780257152,-0.19
770379198,-1.2334527291907316E-8,0.19820000000000002
554755121,0.0,-0.085
67943909,0.0,-0.20500000000000002
724405773,0.0,-0.3265
67943915,0.0024921581981957783,-0.45487500000000003
67943916,-0.004421530450012027,-1.89475
724405768,0.009138371949443233,-2.0396666666666667
724405769,0.010280305555478144,-1.3942222222222225
724405767,0.009137626018560704,-1.5735000000000001
554714088,0.0,-1.0353333333333332
554714089,0.0,-0.7774
554711279,0.0,0.39799999999999996
572217358,0.0,-0.0175
554755445,-8.837342772068796E-8,-0.13557142857142856
572217353,0.0027413186350889523,0.12091666666666669
724400487,0.013706537179856182,0.09699999999999999
554714078,-7.201782428536974E-7,0.32625
554714077,-0.013707383911841594,-1.5439999999999998
723508808,0.027415012379577126,-2.3569999999999998
723508807,-0.005363591260016815,-1.839
79940431,0.005482954666840114,1.511583333333333
67908006,0.0,-1.3527500000000001
67908005,0.009675228373044378,-0.836
554743353,0.0,0.3906666666666667
554743350,0.0,0.8156666666666667
554711277,0.0,1.2614999999999998
723508801,0.00513973206209426,-2.10775
75411081,-1.1538655510986522E-7,2.2903333333333333
61405199,0.0018277052528430323,1.349625
75422726,-0.02741375977847184,1.1156
723508810,0.0,1.4373333333333334
723508809,0.003807573727053993,0.8160000000000001
772026853,-0.00577123582764251,-0.6006
51518187,0.027414983212213966,-0.79375
772026856,0.0,-1.3559999999999999
772026855,8.565957418581756E-4,-0.41855555555555557
75382151,0.0,1.0683333333333334
75411056,-0.02741486293410587,1.2898
75382157,0.0,1.4743333333333333
75382156,-0.003426659496814144,0.7515
61402481,0.0,0.1145
76184396,-0.0034265874655518883,0.33666666666666667
772026857,0.0,0.647
772026858,0.009138043229893865,-0.7268571428571429
792886008,0.0014428982567191923,-0.5220000000000001
792886013,8.413905322780801E-7,0.1436
792886012,-2.275087877274401E-7,-0.079
76218223,0.0,0.0445
76218222,0.0,0.007750000000000002
75410983,0.0,-0.48
75411054,0.0,-1.2346666666666668
783450234,-0.007832678160406515,-0.3926666666666667
76178482,-0.0274124265105199,0.26733333333333337
74849623,-0.0045690394961621535,-1.5265428571428574
74621552,-0.0047677387407276525,-1.03475
51520380,-0.0045690121315289205,-1.7642727272727272
75031126,-0.018276040249863023,1.096
772066625,-0.009138151590088128,1.7170000000000003
772066624,-0.005482719160839296,1.212909090909091
723511708,-0.003916386124218023,1.6570000000000003
75410926,0.0,1.2463333333333333
75422755,0.015991484995562372,0.6073846153846153
772066626,0.016448407092158494,-1.2994999999999999
61217148,0.002108588397715075,-1.4464444444444444
61216497,0.013707545722429274,2.2004
723512143,0.0021088906471434226,1.5604285714285715
75410929,-0.0034267973206064247,-1.0697499999999998
61217120,-0.013707329648847912,1.0724285714285713
587017725,0.0091380753875556,-1.0000588235294119
75410770,-0.0022848118691180543,-1.2645555555555557
61374569,-0.009510729600765442,-0.03805263157894737
61371951,-0.027413257339651095,-0.6815
76217027,-0.013706451010871984,0.39266666666666666
51572651,0.0,0.09520000000000003
772066623,-0.027412234428980053,0.6134000000000001
772066622,0.0,1.3932499999999999
51573311,-0.013706457734837427,0.8486666666666668
51574193,-0.006853228818435691,-0.2067142857142857
51574639,0.0068538393364398105,0.7260909090909091
51582603,-0.008223903819951493,-0.400875
792860117,-0.0022576189147335782,0.09402222222222222
792860116,0.027413105208542426,0.067
792860096,0.02741290522609364,0.0685
792860095,0.0,0.053
75410524,0.0,0.026500000000000003
75410526,-3.205636884273666E-7,0.0475
797879685,0.001827480502882521,0.07275
797879684,0.0,0.08425
51578446,0.0,-2.4440000000000004
723519196,0.0022846596640663133,-1.6254285714285714
723519198,-0.009138295218406367,-1.3051249999999999
723519197,-9.970801393421879E-8,-2.1358333333333333
75410578,-0.0024189369260599358,0.023111111111111096
783376828,0.0,-0.19999999999999998
767251311,0.008062719819276197,0.2792222222222222
767251310,0.0,0.32425000000000004
75410556,-0.027413926056628377,0.47300000000000003
75410532,0.0,0.8534999999999999
61373020,0.0,1.1836666666666666
61372958,0.0,1.2963333333333333
75422764,-0.0030461268447890665,0.39039999999999997
75422763,0.0,0.05100000000000001
75410529,0.0,0.4925
51582466,-0.02741341808561606,0.484
772080089,-0.0022842793068248456,0.3273333333333333
716443957,0.0,1.5498333333333332
716443956,-0.005483110128213144,0.028666666666666674
766764991,0.02741350322166909,0.1515714285714286
783441355,0.0,-0.7404999999999999
783441354,0.0,-0.982
540621964,0.0,-1.2115
766764994,0.0,-0.7415
540621958,0.027415141017330398,1.1837499999999999
51753503,-0.027414738467265515,-0.8638461538461539
540621957,0.0,-0.28800000000000003
540621953,0.0,0.003500000000000003
51926725,0.0,-0.7926923076923077
51921705,-0.006852781945427591,-0.08671428571428572
704478843,0.01958098164620744,-0.31985714285714284
554713748,0.0,-0.27799999999999997
792804058,0.02193092847225332,-0.20966666666666667
792804059,0.0,-0.21766666666666667
586501101,-0.02741222714454015,-0.27849999999999997
51751278,-0.027412461950098155,-0.2925
727449266,0.0,-0.589
572217455,0.0,-0.714
792804079,-0.027412638664936862,-0.5406666666666666
792804086,0.0,-0.17799999999999996
586501987,0.0091379247003002,-0.0792
586502973,0.0,-0.112
586502972,0.0,-0.09999999999999999
586501989,0.0,-0.0475
572247306,6.697724934771887E-7,-0.04
572247313,0.0,-0.04633333333333334
586497140,0.0,-0.05900000000000001
586497141,-0.011421844045580352,-0.07181249999999999
572217490,0.004112003685657646,-0.06321428571428572
724695118,0.009138169523134627,-0.0916
724695119,-9.467022256404167E-8,-0.1212
572247200,0.0,-0.091
572247188,0.0,-0.03733333333333333
51788060,0.0,0.08762500000000001
572247185,-4.284859668584236E-7,0.06924999999999999
554713970,0.004569000219330427,-0.16899999999999998
727974066,0.0068531729013739245,0.05279999999999999
67946579,0.01827490368547219,-0.1214
67946573,0.0,-0.15
586516005,-0.001749758421591175,-0.06639130434782609
51746425,0.007832158503448428,-0.103375
51746423,-0.013706119841526252,0.02325
67946568,0.0,0.028333333333333335
79656695,-0.001442751205745677,-0.0775
51746426,0.0068536924021459535,-0.10433333333333333
67945942,-0.013707334812134571,-0.109
67903990,0.0,-0.107
67945945,0.0,-0.105
51746420,0.0,-0.09300000000000001
727788394,-0.02741457841627131,-0.0925
727788395,0.004949480048447092,0.07766666666666669
74890445,-0.010544095700885532,-0.4255833333333332
74890496,-0.0078326994495906,-0.33057142857142857
762625631,0.0,2.264
762625630,0.0,2.3408
762625659,0.0,2.3817500000000003
762625658,0.006853762419741167,2.7950000000000004
587010630,-0.027414551227513188,2.3515
762625655,0.0,1.0314
762625654,0.013706960299841267,2.244666666666667
762625653,-0.02741520918160725,2.8015
792803149,0.005482913039545415,2.1292666666666666
75421594,0.0,-1.5729999999999997
51529878,0.0,-1.5330000000000001
75421591,0.0,-1.55725
792803153,0.027414172138523474,-1.5442500000000001
792803154,-0.0015226026572604128,-0.5790624999999999
75421584,-0.009137640734286868,1.4339090909090908
74821542,0.0054827865741014226,-0.701
762625633,0.0034266961640045277,0.40577777777777774
762625632,0.0,0.35233333333333333
74821521,-0.027413775174238614,0.23525
74821520,0.0,0.2544
792805032,-0.027414303387710795,0.17025
792805031,0.0,-0.08685714285714284
792805035,0.0,-0.122
792803146,2.038090574996501E-8,-0.21621052631578955
762740037,0.003916631289287,-1.3630714285714285
74887584,-0.0048379094393291655,1.3247857142857142
74887585,0.0,0.349
74887589,-0.018276559032977913,0.32072727272727275
762740024,0.0,0.31725000000000003
762740025,0.0,0.08233333333333333
762741521,-0.002492283128798369,-0.5108571428571429
762740045,0.013707102114014613,-0.3023
762741523,0.013707681553403024,0.7070000000000001
762741524,-0.027415241580032453,0.8654999999999999
74886091,0.0,0.8643333333333333
51529545,-0.027415388460220895,0.855
75403700,0.0,0.6405000000000001
762740026,-0.007832430045034065,-0.09335714285714283
762740027,-0.01644761982794124,-0.36433333333333334
74869385,0.0,-0.5525
746817648,-0.02741508239402255,-1.1153333333333333
746817649,0.006853817722952512,-2.1421666666666668
74905145,0.0,-2.626333333333333
762740047,0.0,-1.795
762740020,0.0,-1.351
74893955,0.0,-0.686
797886405,0.0,-0.39766666666666667
51548528,0.0,-0.4445555555555556
51604149,-1.4909135458412298E-7,-1.6318571428571431
799697728,-1.1286594445592685E-6,-1.5176000000000003
797886382,0.0,-1.2865
51550379,0.011748784024406269,-1.0498235294117646
61369551,0.0,-1.0246666666666666
61369550,0.0,-0.9995
778307362,0.0,-1.0234999999999999
75420884,0.013707437231016886,-1.0122499999999997
51550313,0.0,-0.794
797886444,0.003916386674226512,-0.45500000000000007
75420878,-0.013707446499718121,0.14475
75420879,0.0,0.017333333333333333
51552675,0.0,0.06924999999999999
75420899,-0.02741381995294547,0.11333333333333333
762730246,0.0,0.1005
762731898,0.005482352303547669,0.09549999999999999
762731899,-0.013706652102938314,0.31379999999999997
762731900,-0.027414001179316316,0.46699999999999997
762731901,-0.027414343304849507,0.6126
762731902,0.013707071705048356,0.7757499999999999
587006841,-0.0068531489751547615,0.9892222222222222
587006842,0.0,1.048
61362015,0.0,1.031
762731909,0.0,1.025
587006849,0.0,1.0410000000000001
76161000,0.005874480275032604,1.0581999999999998
762742580,-0.027415361641961275,1.05175
762742581,0.0,1.0713333333333332
75420941,0.02741460190520636,1.0666666666666667
75420942,-0.009137944416732026,1.05475
762593359,0.0,-0.13042857142857142
75421049,0.0,-0.142
75421048,0.0,-0.189
762664694,0.0,-0.017999999999999995
51550751,0.0,0.1607777777777778
75421047,0.0,0.022000000000000006
75421046,-0.027413611668656458,-0.19474999999999998
762664692,0.0,-0.19825
75421045,0.0,-0.1065
75421044,-0.005482670037327915,-0.058545454545454546
75421043,0.0,-0.035500000000000004
51550922,0.0,-0.1865
51550921,0.009138215255485476,-0.0466
51550949,0.0,0.019
75404204,0.0,-1.5202000000000002
75404212,0.02741456015032582,-0.41875
762590848,0.0,0.44111111111111106
762590847,0.0,0.6934
786211145,0.0,0.6831111111111112
786211144,0.027414646450655934,0.6932499999999999
786211142,0.0,0.6705
786207733,0.0,0.63025
786207732,0.0,0.609
587027214,0.0,-0.15333333333333335
786205704,0.0,0.069
786205705,0.0,0.10928571428571428
74997797,-0.00685350305927184,0.04400000000000001
75421063,0.0,-0.09099999999999998
75421062,0.0,0.08859999999999998
75421061,0.0,0.08633333333333333
762593366,0.0,0.09833333333333333
762593365,0.0,-0.074
74906245,0.0,-0.083
74906259,0.0,-0.11159999999999999
762593364,0.0,-0.13266666666666665
762593363,0.0,-0.06175
762593368,0.0,0.09675
762593367,0.0,0.1105
74906277,0.0,0.08766666666666667
75404497,0.0,-0.073
762593357,0.0,-0.135
762593356,0.0,-0.07175
74979781,0.0,-0.07666666666666667
75404498,0.0,-0.028800000000000003
74986992,0.027413129166649345,-0.00875
74986994,0.0,-0.085
762227718,-1.2128895760243897E-7,-0.16375
74986991,0.0,-0.118
74986984,0.0,-0.0565
762227715,0.0,-0.04033333333333333
51529177,0.005482622483612096,-0.04460000000000001
51529176,0.0,0.0020000000000000018
762590853,0.0,0.029333333333333333
762590852,0.0,-0.0205
74851609,0.010965290262688488,-0.042857142857142864
762590862,0.0,-0.0030000000000000005
74851646,0.0,0.009999999999999998
74851645,0.01370688589987865,0.0055
74851571,0.0,0.025
75404085,0.0,-0.0115
74851636,0.0,-0.0245
75404084,-0.005482559216309174,-0.029
74851627,-0.02741269743378969,-0.0162
762590851,0.0,-0.0115
587021453,0.009138167719077021,0.6920000000000001
587021454,0.0274143113908858,0.24159999999999998
80732280,0.01827676913404614,-0.36933333333333335
75419322,-0.027414408990678794,-0.6915
763732866,5.304573046250455E-7,-0.611
763732867,-2.1053871449841152E-7,0.2765714285714286
75419340,0.0,0.6890000000000001
763732838,0.0,0.618
763732839,0.006853460753692075,0.6038
763732817,-0.007214436782011474,-0.2072857142857143
792834009,0.0,-0.4406666666666667
75419344,-0.006851883071807051,-0.1152
61147117,0.0,0.16699999999999998
75419171,0.0,0.12
763650419,0.0,-1.0244
76173711,0.0,0.4041428571428571
76173710,0.0,0.4493333333333333
763655258,-0.010965807434117087,0.24433333333333332
76173462,0.027413102855417332,0.1472
61149588,0.0,0.023999999999999997
61149560,0.027414674321446633,1.4547083333333335
76195169,0.0,-0.5105000000000001
61150064,0.0,-0.3725
792834016,-2.539339152285436E-7,-0.11042307692307687
67178100,-0.009138330228761092,-1.5112
67178102,-0.027413432669949743,-0.17275000000000001
67178728,-0.02741384140681761,1.2047500000000002
771951884,-0.006265992060611438,1.67785
771951883,0.001678488078229051,1.5409090909090908
771951882,-0.006092023449975791,0.23433333333333334
67178731,-0.006999444556552365,-0.19254545454545446
61910512,0.00967588806891034,0.22228571428571436
550087883,-0.0034272918148755918,0.46733333333333343
771951867,-0.02741499172669122,1.8650000000000002
771951866,0.018275585715211845,0.36125
61924291,-0.0036553050978607904,0.4472727272727273
567285765,-0.002555621674088065,-3.1889565217391307
727553937,0.010966202840003231,3.31425
727553938,0.003916450926585576,3.3855
772735219,0.0,-3.1795
772735218,-0.006962483832283249,-2.539285714285714
783185320,-0.007310110446110771,-0.027999999999999997
550087413,0.007476942452720791,0.9592499999999999
550087412,-0.003045818783787237,-0.9526666666666669
550069529,-4.1665891168821534E-8,-1.7764999999999997
772056397,0.006853479246589109,-0.5135714285714286
772056396,-0.02741503354223473,0.639
783185315,0.0,0.09933333333333333
783442108,-0.015665430840392118,0.40363636363636357
783442107,-0.02741543803995312,-1.85775
52527042,0.011748881887574688,-0.5346
67193184,-2.7285429003362505E-7,-1.2448333333333332
67193183,0.02741515488753012,-1.4850000000000003
78663419,-2.2886486853758436E-7,-2.755375
783442101,-0.009138226049059424,-3.0518571428571426
567287608,-0.012461407869120651,-1.1414285714285715
67193142,-0.027415172458942805,-0.5235
772060828,-0.009138067450468482,-1.3022105263157895
772060827,0.0035758485837966173,-3.6086
67193137,-8.922254314651841E-8,-3.1131666666666664
771987178,0.0,-1.7647499999999998
772060830,0.0,-0.957
67193138,0.0,0.20550000000000002
723617768,-0.027414744302252318,1.1577499999999998
723337441,-0.006092171683668412,2.3359333333333336
63616364,0.002772152608839255,-1.1661250000000003
550086468,0.003916378095777313,-0.1728888888888888
61750961,-0.0068528266668044175,1.9647500000000002
792553618,-3.705764545568913E-4,-0.3356388888888889
792553622,-0.00483823929711474,1.7426086956521738
723333286,-0.009968804389694915,-2.930166666666667
723333287,-0.004511326385451429,-1.5687058823529412
723333289,-0.007758665833614969,0.37013636363636365
723333288,0.005483191068943913,2.125625
52510397,-4.9670307715234584E-8,-0.36133333333333334
52510396,0.0,-1.95025
723333291,-7.412456582577154E-4,-1.5776666666666666
723333290,0.003738416222623875,-2.822
550086379,0.002741382035183306,-0.3642
67192730,0.0,0.39566666666666667
724232390,-0.0011188969881953362,-0.6263333333333335
567287545,0.0,0.38319999999999993
567287543,0.0274140585854448,1.2246666666666668
723337444,0.0,0.32
567287541,0.0,0.24333333333333337
567287540,-7.319099000558174E-7,1.394
567287539,0.006853633876907409,3.3714444444444442
567317406,0.0,0.0315
723337439,-7.72615603474025E-8,-1.0353333333333332
792715185,0.0,-2.3529999999999998
67212070,0.027415069716173322,-1.8803999999999998
550048288,0.0,-2.824666666666667
550048287,-0.027415265982455292,-2.999
550048282,-0.013707581067138572,-3.081
52573747,0.0014430279366047605,-3.406333333333334
550086266,0.0,-3.847
52573846,0.0,-3.4665
62073217,-0.027415179847695693,-3.4234999999999998
78651082,0.015078281130490779,-2.3198749999999997
67212131,0.004112485208208841,-1.051
783400200,0.0,-1.0696666666666668
783400199,0.010965598219468672,0.017600000000000015
722977186,-0.018276616187829494,1.7605
567335128,0.0,2.8775
550100864,0.0,3.84575
723022197,-0.015665707219404554,3.164714285714286
772894792,-0.013199687566336778,0.9019166666666667
772894791,-0.010544052368362847,0.991090909090909
78690777,-0.012461326340602858,2.2415
78690770,-0.00799601692636719,0.07909090909090906
550086322,-0.0032253515211596406,2.8716250000000003
550086324,0.0,1.7502499999999999
550086325,1.3019481000069166E-7,0.89
550086329,-0.027414699640846564,-0.453
550086335,1.722472807441644E-7,-1.5872000000000002
792574946,0.022845279988466364,-4.4392
723026685,0.01405881150299686,-1.4215
554710059,0.00391627658436967,0.08910526315789476
722963274,0.0,1.571
723022194,0.0,1.9863333333333335
792687867,-0.027414654814241532,2.47125
792687866,-0.021932095549185314,2.6328888888888886
722963271,0.0274152117944344,2.6385
792687862,0.0182768089190793,2.58875
52569705,0.003916473645401389,1.7963999999999998
792687826,0.0,2.5063333333333335
792687825,-0.006853727919282249,2.7390000000000003
722963269,0.006853943667393254,1.0988333333333333
52570545,0.0,-0.3285
52570817,-0.027414202809393058,-0.31779999999999997
52570909,0.0,-0.2936666666666667
52571274,0.006853251031864601,-0.2534
576445126,0.0062659631126479355,-0.4364545454545455
67199864,0.0,1.137
67199863,0.0,1.1902
52574751,0.0,-0.20200000000000004
67199860,0.0,-1.9306666666666665
576446935,0.027415198228682706,-2.3606666666666665
52572301,0.0030456834397800244,-1.70275
52572386,0.027412663133578707,-0.4126666666666667
792687843,-0.0047977039284979725,1.387125
798634214,0.0,1.8263333333333334
727449891,-0.02056107155584008,1.46675
727449890,-0.013706404259989062,0.15433333333333332
52573119,0.0,0.07033333333333334
550086068,0.0,0.07966666666666666
550086067,0.027412934665274964,0.07200000000000001
792538146,0.013706795377118839,0.0805
51790471,0.013707602718868069,-1.1314
51790473,0.027414544207083738,1.7313846153846155
769166652,1.2356577662030882E-7,0.6269999999999999
769166651,0.0,1.206
554710056,-3.974215365684251E-4,2.553928571428571
540633153,-0.0023842647145278797,-1.1196666666666668
51969816,0.0,-0.8903333333333334
554744606,0.006408850338027034,-0.4224864864864863
554744607,0.002082115419296928,-0.5597777777777778
51790472,2.3348133570619267E-8,-1.2462142857142857
762457794,0.0,-1.3251666666666664
554729640,6.897007076610055E-4,-2.064857142857143
733381918,-0.004568918299361843,-0.30083333333333334
567335141,-0.010966480265364597,2.8975
722963268,-0.014621119315708525,2.4005714285714284
722963267,-0.015665765056119465,2.284333333333333
727454257,-0.010727701602061704,1.8856666666666666
727454256,-0.011422908428672017,1.6994285714285713
727454255,0.0,2.8975
727454254,0.00639660751861371,2.17975
51969814,0.0,0.98575
51969813,-0.027414971295712756,1.3737500000000002
572217023,0.0,1.5200000000000002
572217022,0.0,-1.748
67941903,-0.02741391913408486,1.233
67941906,0.0,1.2565
67941907,0.0,1.0445
792538566,0.006853125963772168,0.4838
792538569,-0.0017130299863773158,1.0491666666666668
792538570,0.001890664129339331,0.37329032258064493
67941894,0.0,2.5234
67941895,0.0,1.5545
79674451,0.012652712396890968,-0.3965000000000002
572217087,0.0,-2.657666666666666
540631525,0.0,-3.0755
554744589,-5.481500087693002E-4,0.20725000000000002
554744588,0.006853203008574568,0.035222222222222224
586518551,0.00913751227645471,-0.08380000000000001
586518550,-0.0037490619967264736,-0.05149999999999999
733387882,0.003150897482104954,-0.24800000000000003
733387881,0.0112148293839189,-1.2305999999999997
572247194,0.01370743068051537,-2.2439999999999998
783407321,0.0,-1.01525
51789762,-0.0030458903995196685,0.5525
572236428,0.003916339470964981,-1.8833636363636368
783407325,0.0,-2.4823333333333335
783407324,-0.007832655909498477,0.38175000000000003
554709986,1.7192859690843362E-7,-0.8419999999999999
554744605,-0.0074093148845618545,-2.1380833333333333
769166647,0.0060920493405674046,-0.9794166666666665
733381879,0.013706849868906384,-0.19561538461538455
733387880,0.009137930144311739,-0.023705882352941195
733381880,0.003916400098326688,-0.35333333333333333
783390538,-0.0022844851968633066,-0.029199999999999993
783390537,0.0,-0.259
572247224,0.013706951145781628,-0.206
792532169,-3.3485050118103876E-8,-0.346
572247289,0.0,-0.24270000000000005
783390545,0.013707529352630417,-1.5170000000000001
792532144,-0.002030722301719031,0.11762500000000004
792532143,0.02741456910167019,0.8305
733381913,-0.002210810472937596,0.0483333333333333
733381867,-1.3048379088470564E-7,0.7991999999999999
60115578,-6.054260983821488E-8,0.8387894736842106
554709805,0.005482479022467485,1.6832500000000001
554710265,0.027415123129196063,2.6944999999999997
51765424,-0.02741474253845509,1.502
586528775,-0.018275867237175003,-1.0623999999999998
734725077,-0.003404455131467079,0.12765384615384617
586528776,-0.027414465386072947,-0.20114285714285712
769144424,0.004283368706246584,0.15719999999999998
769144423,0.0010544751247450197,1.8835384615384614
67944350,0.027414822567596732,2.208666666666667
554709725,0.0,1.7033333333333331
51764462,-0.018276189683801295,1.0708
554709738,-0.02741431515899115,0.6978
733381916,-0.004837438827494586,0.48144444444444445
733381915,0.011421925176513692,-0.03455555555555555
586528771,-0.0034266145958005197,-0.878625
586528773,0.027414680745882318,-1.5314
67944356,-0.027414912427233696,-2.11425
67944366,0.027414993046463398,-1.7894999999999999
67944365,-3.3649610186974044E-7,-0.8997999999999999
733381870,-0.009138204281543971,0.6195833333333334
572216890,-0.00198175023166992,-0.8425172413793105
769144414,0.009968931508069052,-1.6415000000000002
733381861,-0.01827674131574843,-2.33525
769137813,0.004054045322287683,0.6381111111111112
554744590,-0.02056106772937115,1.1555
769137810,0.0010963915164133554,0.8099600000000001
769137809,-0.0045689580637389045,1.1002
67944302,-0.00783261244714004,1.1444
539168985,0.00498453722180131,0.5958571428571428
51764738,0.0,0.05766666666666667
769137812,0.0,-0.253
769144417,0.015229729009375756,-0.5408333333333334
572246852,0.010280316703865254,-0.9734
572246851,0.0,-1.6307500000000001
67944325,0.027415060667429488,-1.7860000000000003
67944324,5.021942411287048E-7,-1.3615000000000002
733381883,0.003655095801360387,-0.7163333333333334
769144420,0.0,-0.5393333333333333
769144419,0.002885536149262867,-1.1752999999999996
733381884,0.0,-0.9823333333333334
769144421,0.0,-0.313
733381885,0.0,0.04900000000000001
733381887,0.002835880442482868,0.19111111111111112
586491310,-0.02741537069186997,-0.9043333333333333
756018731,-0.0027413953022560424,-0.3353333333333333
756018730,0.0012458220274000702,0.49200000000000005
586491312,0.0,0.6006666666666667
51761603,-0.0039162874318103315,0.3215
572246871,0.0,-0.295
554709653,0.013707243371568343,-0.8046666666666668
554709652,-0.027413275125583766,-0.89225
768811964,0.0,-0.893
768811963,0.0,-0.8755
68138345,0.002332998559939877,-0.4578181818181818
51763476,0.007476224626892896,-0.119
769137818,0.01827600208437211,-0.6406666666666667
769137817,0.012727935747738025,-0.9487142857142857
51763473,-0.002192924669297363,0.0032857142857143046
769137816,-0.005140180598472258,0.26966666666666667
769137815,0.003916180077217263,0.02214285714285714
51763482,0.010336412862534526,-0.48800000000000004
67942423,-4.508213284356516E-9,-0.471
756018735,9.790313590839043E-4,-0.4315
768811639,-0.001993835723984467,-0.4569999999999999
768811638,0.014953253022310998,-0.6288333333333332
51761588,0.010280259019383222,-0.8826
756018725,0.0274145575973643,-1.091
768811968,-0.009675599383442113,-0.03264285714285712
768811967,0.0061903408993590385,1.1536363636363636
756018726,0.0,-0.3826666666666667
80697603,-0.004370434407999858,-0.3038571428571428
67945524,0.027413229337683774,0.373
756018733,-0.02741504481419388,0.15350000000000003
768811966,0.002610709030900811,-0.25212500000000004
768811965,0.008435259183428682,-0.259375
586513068,-9.137446924048613E-4,0.038875000000000014
554714553,0.008224384357705571,-1.01325
554714554,0.0,-1.287
756012320,0.02741510621275043,-1.3114999999999999
783452480,0.02741502702795857,-1.4066666666666665
783452479,0.0,-1.2003333333333333
733381908,0.0,-0.7145
540640383,0.0,-0.48100000000000004
733381859,-3.4697616034107053E-4,-0.15950000000000006
733381858,0.021087905537062673,-1.1384999999999998
554744599,0.0,-0.533
60102977,-0.008224153431565087,0.39
756018737,-0.0027416310580843763,1.0042499999999999
733381902,0.006694030444363085,-0.8777272727272728
733381905,0.0,-1.175
756018739,0.0045690667927990505,-0.241625
756018738,-0.002193175263906285,1.157888888888889
733381907,-0.013707346026473428,1.7406666666666666
756018741,8.620576921907891E-4,0.575
768810395,-0.0037473106034913778,0.3558333333333334
768810401,2.8408087209493204E-8,0.22890000000000002
768810404,-3.1834208319618375E-7,0.7328571428571429
768810403,0.005959643792150425,1.1554285714285715
51757875,-0.00391694008889108,-1.3079999999999998
768810405,-0.027415135783734668,1.18925
67895920,-0.009790813998104426,0.3913333333333333
539164773,0.018275465389196652,-0.27019999999999994
67895938,0.0,-0.5880000000000001
51757882,-9.787879027911947E-4,-0.29080000000000006
51757867,-0.027414348871752762,0.556
768810400,-0.0021087936319337643,0.1658
768810399,-0.006686430055097063,0.2901666666666667
572246860,0.016448623309511558,1.2125
67942441,0.0274149646620559,1.6695000000000002
554718135,-0.027414568826308286,1.8576000000000001
51757873,0.0,1.79975
554709567,0.0,1.3784999999999998
554758050,0.0,1.0323333333333333
768810391,0.0,0.692
572216831,-0.001958299726709103,-0.16688888888888892
783452486,0.0010964247142752708,-0.5955999999999999
733381892,0.0023402332873568984,-1.3646153846153846
51900325,-6.56550072597663E-8,-1.7961428571428573
768799001,-1.21383578390033E-8,-0.827
768799000,0.0,-0.5093333333333333
733381896,0.0,-0.23233333333333336
733381899,0.013707234728475508,-0.10075
733381898,0.0,-0.1435
733381901,0.010965303456633171,-0.21900000000000003
51900901,0.003916346619249206,-0.3798333333333333
67942462,-3.606213247030893E-7,-0.502
68103600,-0.0037381476389676833,-0.6604285714285715
725005545,0.013707453866214733,-1.279
725005550,-1.9537387501302677E-7,-1.220875
51757225,0.013706350095266875,-0.04916666666666664
67946212,0.0,-1.091
572220951,0.0,0.9404
77302838,0.0,-0.614
77302773,0.0,1.7295
79645015,0.0,-1.1423333333333332
67946255,0.027413085886278988,-0.5452
572217575,0.006853176014220515,-0.24749999999999997
60102804,0.0,-1.7338125
572217711,-0.0020560724828786363,-0.29241666666666666
572217710,0.0011423625847928347,-0.07030769230769231
554732745,0.0,0.2245
554732744,0.0,0.3165
724695760,-0.010964885112041115,0.416
724695759,3.141547217332119E-7,0.35125
783508450,0.0,0.17099999999999999
51788242,-0.013706913072706519,0.13433333333333333
51754645,0.0,-1.5291904761904764
51754643,-0.003916429321519828,-1.2246000000000001
51833892,0.0,-0.27449999999999997
51833891,-0.013707655052937343,-0.37200000000000005
554733916,0.0,0.09
554733914,-0.009137809484880514,-0.30633333333333335
765132151,0.0,-0.6739999999999999
67946501,0.0,-0.06799999999999999
51833907,-0.02741466328367646,0.5207777777777777
67946499,0.0,0.23049999999999998
51833925,0.0,0.04033333333333333
766141984,0.0,-0.13399999999999998
783406987,0.02741445131345897,-0.021999999999999992
783406986,0.0,0.020000000000000007
554733870,0.0,-0.57
759380168,0.0,-0.8140000000000001
759380167,0.0,0.02833333333333332
554733873,0.027414027735475847,1.6520000000000001
554733875,0.0,0.37716666666666665
67946660,0.0,0.06933333333333334
67946661,0.0,-0.18533333333333332
554732992,-0.003916196340863358,-0.37683333333333335
792654427,0.0022845229316406416,-1.008
792654426,-0.0068537317194548525,-0.28900000000000003
733390564,-0.006853372800135198,0.5138
726176156,-0.0045688187567026715,-0.09161538461538463
67944907,-0.009137772507540297,0.4468
67944906,0.02741448215205433,0.7445
51734641,0.0,0.6222
51734752,0.0,1.6461666666666666
773188117,-0.009137590024766936,0.4328
718064599,-0.005482885235812259,0.14414285714285713
60115049,-0.004568512526202161,0.445
726176170,0.002492044351990129,0.16019999999999998
726176169,-6.686483030850144E-4,-0.3942307692307692
